Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days
SH10230,Pune_Warehouse,Surat,BlueDart,2025-03-06,2025-03-11,45.0,1521.35,Delivered,2453,5
SH10231,Bengaluru_Warehouse,Chennai,Delhivery,2025-06-19,2025-06-21,19.1,836.55,Delivered,1600,2
SH10232,Mumbai_Warehouse,Hyderabad,Delhivery,2025-11-09,2025-11-11,17.6,,Delivered,220,2
SH10233,Bengaluru_Warehouse,Surat,XpressBees,2025-01-08,2025-01-14,5.2,1124.58,Delivered,2350,6
SH10234,Pune_Warehouse,Bengaluru,FedEx,2025-10-04,2025-10-07,8.1,262.33,Delayed,388,3
SH10235,Hyderabad_Warehouse,Nagpur,FedEx,2025-06-29,2025-07-02,15.0,858.0,Delivered,1492,3
SH10236,Bengaluru_Warehouse,Mumbai,DHL,2025-09-20,2025-09-25,8.4,969.45,Delivered,1988,5
SH10237,Delhi_Warehouse,Nagpur,Delhivery,2025-08-31,2025-09-03,33.3,600.88,Delivered,661,3
SH10238,Hyderabad_Warehouse,Nashik,Delhivery,2025-06-07,2025-06-09,18.7,541.34,Delayed,713,2
SH10239,Delhi_Warehouse,Nashik,BlueDart,2025-04-23,2025-04-28,8.5,684.97,Delivered,1217,5
SH10240,Mumbai_Warehouse,Chennai,Ecom Express,2025-08-17,2025-08-23,30.0,1219.89,Delivered,2218,6
SH10241,Bengaluru_Warehouse,Nashik,BlueDart,2025-02-21,2025-02-24,13.6,433.42,Delivered,598,3
SH10242,Hyderabad_Warehouse,Hyderabad,FedEx,2025-08-02,2025-08-08,29.1,1056.99,Delayed,1676,6
SH10243,Delhi_Warehouse,Surat,Delhivery,2025-02-04,2025-02-09,12.0,626.87,Delivered,1159,5
SH10244,Pune_Warehouse,Surat,BlueDart,2025-08-26,2025-08-28,25.4,340.8,Delivered,324,2
SH10245,Mumbai_Warehouse,Hyderabad,BlueDart,2025-08-18,2025-08-23,13.2,860.33,Delayed,1792,5
SH10246,Pune_Warehouse,Pune,BlueDart,2025-01-31,2025-02-05,33.3,1217.86,Delivered,2090,5
SH10247,Hyderabad_Warehouse,Delhi,XpressBees,2025-10-04,2025-10-09,3.8,652.99,Delivered,1460,5
SH10248,Pune_Warehouse,Jaipur,FedEx,2025-06-01,2025-06-03,6.6,319.42,Delivered,482,2
SH10249,Ahmedabad_Warehouse,Bengaluru,FedEx,2025-10-15,2025-10-17,16.0,488.59,Delivered,431,2
SH10250,Pune_Warehouse,Nagpur,Delhivery,2025-01-16,2025-01-20,10.6,550.82,Delivered,1087,4
SH10251,Delhi_Warehouse,Surat,DHL,2025-03-07,2025-03-11,12.9,716.33,Delivered,1291,4
SH10252,Hyderabad_Warehouse,Jaipur,DHL,2025-06-30,2025-07-04,27.3,1018.59,Delivered,1403,4
SH10253,Bengaluru_Warehouse,Jaipur,Delhivery,2025-03-10,2025-03-11,12.7,482.14,Delivered,647,1
SH10254,Mumbai_Warehouse,Ahmedabad,Delhivery,2025-05-01,2025-05-06,22.2,784.82,Delivered,1277,5
SH10255,Mumbai_Warehouse,Nashik,Delhivery,2025-08-30,2025-09-03,8.9,471.68,In Transit,773,4
SH10256,Pune_Warehouse,Ahmedabad,DHL,2025-02-22,2025-02-26,3.2,857.83,Delivered,1731,4
SH10257,Ahmedabad_Warehouse,Surat,XpressBees,2025-09-05,2025-09-11,29.0,1260.61,Delivered,2002,6
SH10258,Mumbai_Warehouse,Nagpur,BlueDart,2025-02-07,2025-02-13,51.5,1181.13,Delivered,1649,6
SH10259,Mumbai_Warehouse,Chennai,DHL,2025-03-05,2025-03-07,20.6,235.69,Delivered,53,2
SH10260,Hyderabad_Warehouse,Kolkata,FedEx,2025-08-03,2025-08-09,16.6,1187.29,Delivered,2481,6
SH10261,Bengaluru_Warehouse,Bengaluru,FedEx,2025-10-17,2025-10-18,19.2,294.23,Delivered,108,1
SH10262,Ahmedabad_Warehouse,Bengaluru,BlueDart,2025-03-04,2025-03-11,41.1,1401.62,Delivered,2499,7
SH10263,Pune_Warehouse,Surat,BlueDart,2025-04-20,2025-04-22,20.8,284.63,Delivered,127,2
SH10264,Bengaluru_Warehouse,Hyderabad,BlueDart,2025-12-04,2025-12-08,30.0,837.32,Delivered,1315,4
SH10265,Mumbai_Warehouse,Nagpur,BlueDart,2025-12-28,2025-12-30,29.1,516.21,Delayed,309,2
SH10266,Bengaluru_Warehouse,Jaipur,XpressBees,2025-08-01,2025-08-02,35.1,469.25,Delayed,283,1
SH10267,Mumbai_Warehouse,Pune,XpressBees,2025-06-13,2025-06-19,16.3,964.88,Delivered,1725,6
SH10268,Ahmedabad_Warehouse,Delhi,BlueDart,2025-05-07,2025-05-13,11.9,862.78,Delivered,1833,6
SH10269,Delhi_Warehouse,Delhi,XpressBees,2025-08-12,2025-08-15,25.6,447.21,Delivered,339,3
SH10270,Pune_Warehouse,Nashik,Ecom Express,2025-08-04,2025-08-11,33.5,1324.64,Delayed,2443,7
SH10271,Ahmedabad_Warehouse,Chennai,Ecom Express,2025-04-18,2025-04-23,37.7,727.74,Delayed,835,5
SH10272,Mumbai_Warehouse,Surat,FedEx,2025-01-09,2025-01-12,44.3,926.77,Delayed,830,3
SH10273,Hyderabad_Warehouse,Surat,BlueDart,2025-02-25,2025-03-01,31.6,726.21,Delivered,777,4
SH10274,Bengaluru_Warehouse,Nashik,BlueDart,2025-12-16,2025-12-19,11.4,665.44,Delayed,1180,3
SH10275,Hyderabad_Warehouse,Hyderabad,DHL,2025-06-02,2025-06-06,20.6,634.74,Delivered,485,4
SH10276,Pune_Warehouse,Nashik,DHL,2025-06-26,2025-07-01,19.4,652.79,Delayed,1091,5
SH10277,Ahmedabad_Warehouse,Mumbai,Delhivery,2025-06-20,2025-06-23,17.9,533.12,Delivered,564,3
SH10278,Delhi_Warehouse,Jaipur,BlueDart,2025-10-13,2025-10-17,25.6,287.22,Delivered,176,4
SH10279,Delhi_Warehouse,Kolkata,Ecom Express,2025-01-24,2025-01-28,15.3,596.89,Delivered,953,4
SH10280,Delhi_Warehouse,Mumbai,Ecom Express,2025-01-31,2025-02-04,15.3,848.66,In Transit,1697,4
SH10281,Pune_Warehouse,Jaipur,DHL,2025-04-11,2025-04-16,53.5,1355.3,Delivered,1920,5
SH10282,Pune_Warehouse,Mumbai,XpressBees,2025-06-27,2025-07-02,17.0,612.3,Delivered,916,5
SH10283,Mumbai_Warehouse,Kolkata,BlueDart,2025-09-02,2025-09-06,34.9,713.79,Delivered,843,4
SH10284,Delhi_Warehouse,Mumbai,Delhivery,2025-06-29,2025-07-04,36.2,1279.36,Delivered,1980,5
SH10285,Delhi_Warehouse,Hyderabad,XpressBees,2025-06-11,2025-06-16,21.0,949.29,In Transit,1719,5
SH10286,Delhi_Warehouse,Pune,Delhivery,2025-12-09,2025-12-15,15.7,1108.81,Delivered,2089,6
SH10287,Ahmedabad_Warehouse,Bengaluru,DHL,2025-02-28,2025-03-06,9.2,1156.73,Delivered,2270,6
SH10288,Mumbai_Warehouse,Hyderabad,FedEx,2025-07-28,2025-08-05,4.7,904.41,Delayed,2062,8
SH10289,Ahmedabad_Warehouse,Ahmedabad,BlueDart,2025-07-17,2025-07-24,26.8,1251.54,Delivered,2345,7
SH10290,Ahmedabad_Warehouse,Chennai,DHL,2025-06-22,2025-06-26,23.3,730.83,Delivered,1071,4
SH10291,Mumbai_Warehouse,Surat,FedEx,2025-10-22,2025-10-27,29.5,792.55,Delivered,1017,5
SH10292,Hyderabad_Warehouse,Bengaluru,Ecom Express,2025-04-08,2025-04-11,12.5,616.38,Delivered,838,3
SH10293,Pune_Warehouse,Surat,DHL,2025-12-15,2025-12-19,56.9,814.7,Delivered,626,4
SH10294,Mumbai_Warehouse,Hyderabad,FedEx,2025-05-02,2025-05-06,24.7,1064.24,Delivered,1885,4
SH10295,Ahmedabad_Warehouse,Pune,Delhivery,2025-07-18,2025-07-23,16.5,928.68,Delivered,1801,5
SH10296,Mumbai_Warehouse,Jaipur,DHL,2025-07-10,2025-07-17,3.0,969.53,Delivered,2014,7
SH10297,Pune_Warehouse,Nagpur,FedEx,2025-11-07,2025-11-11,13.5,,Delayed,460,4
SH10298,Mumbai_Warehouse,Delhi,XpressBees,2025-06-10,2025-06-14,30.4,850.01,Delayed,1254,4
SH10299,Mumbai_Warehouse,Jaipur,Delhivery,2025-04-14,2025-04-16,43.6,694.92,Delivered,594,2
SH10300,Mumbai_Warehouse,Hyderabad,XpressBees,2025-01-08,2025-01-15,18.4,1206.7,Delivered,2238,7
SH10301,Ahmedabad_Warehouse,Pune,BlueDart,2025-05-13,2025-05-16,48.1,753.94,In Transit,705,3
SH10302,Mumbai_Warehouse,Bengaluru,Delhivery,2025-10-29,2025-10-31,8.7,280.32,Delivered,402,2
SH10303,Hyderabad_Warehouse,Hyderabad,FedEx,2025-01-04,2025-01-09,23.8,913.36,Delivered,1446,5
SH10304,Mumbai_Warehouse,Bengaluru,BlueDart,2025-11-24,2025-11-30,24.3,1045.82,Delivered,2204,6
SH10305,Ahmedabad_Warehouse,Kolkata,FedEx,2025-07-18,2025-07-23,27.0,1239.78,Delivered,2294,5
SH10306,Ahmedabad_Warehouse,Bengaluru,Ecom Express,2025-02-21,2025-02-22,20.2,308.08,Delivered,285,1
SH10307,Bengaluru_Warehouse,Jaipur,FedEx,2025-04-21,2025-04-24,22.9,696.99,Delivered,848,3
SH10308,Hyderabad_Warehouse,Mumbai,FedEx,2025-07-22,2025-07-23,8.5,306.92,Delivered,426,1
SH10309,Pune_Warehouse,Delhi,BlueDart,2025-04-26,2025-04-29,41.0,735.34,In Transit,804,3
SH10310,Hyderabad_Warehouse,Kolkata,BlueDart,2025-02-09,2025-02-12,32.7,925.64,Delivered,1358,3
SH10311,Pune_Warehouse,Kolkata,FedEx,2025-09-01,2025-09-06,22.3,546.34,Delivered,737,5
SH10312,Bengaluru_Warehouse,Surat,BlueDart,2025-09-03,2025-09-07,33.2,430.35,Delivered,215,4
SH10313,Ahmedabad_Warehouse,Mumbai,FedEx,2025-02-13,2025-02-16,41.8,986.64,Delivered,1300,3
SH10314,Hyderabad_Warehouse,Kolkata,XpressBees,2025-04-13,2025-04-15,26.7,358.92,Delivered,179,2
SH10315,Pune_Warehouse,Delhi,Delhivery,2025-03-31,2025-04-02,60.8,827.29,Delivered,605,2
SH10316,Hyderabad_Warehouse,Mumbai,XpressBees,2025-08-29,2025-08-31,28.2,285.56,Delivered,51,2
SH10317,Ahmedabad_Warehouse,Pune,XpressBees,2025-09-24,2025-09-28,9.6,208.18,Delivered,262,4
SH10318,Ahmedabad_Warehouse,Chennai,Delhivery,2025-09-23,2025-09-27,21.6,736.92,Delayed,1119,4
SH10319,Hyderabad_Warehouse,Jaipur,Ecom Express,2025-12-09,2025-12-15,34.1,1283.41,Delivered,2135,6
SH10320,Hyderabad_Warehouse,Ahmedabad,DHL,2025-10-08,2025-10-13,41.8,1174.91,Delayed,1948,5
SH10321,Hyderabad_Warehouse,Kolkata,XpressBees,2025-04-28,2025-05-01,20.4,417.84,Delivered,292,3
SH10322,Hyderabad_Warehouse,Pune,BlueDart,2025-02-09,2025-02-10,1200.0,255.22,Delivered,135,1
SH10323,Mumbai_Warehouse,Mumbai,Ecom Express,2025-08-13,2025-08-16,15.5,634.12,Delivered,878,3
SH10324,Hyderabad_Warehouse,Surat,FedEx,2025-12-01,2025-12-06,6.2,841.35,Delivered,1648,5
SH10325,Pune_Warehouse,Jaipur,DHL,2025-12-22,2025-12-27,30.1,1160.49,Delivered,1880,5
SH10326,Bengaluru_Warehouse,Chennai,XpressBees,2025-03-26,2025-04-02,13.4,1182.22,Delivered,2067,7
SH10327,Delhi_Warehouse,Ahmedabad,BlueDart,2025-03-28,2025-04-02,10.8,528.18,Delivered,888,5
SH10328,Pune_Warehouse,Pune,DHL,2025-01-14,2025-01-15,32.0,488.11,Delivered,461,1
SH10329,Pune_Warehouse,Ahmedabad,Delhivery,2025-02-21,2025-02-25,47.5,447.26,In Transit,114,4
SH10330,Mumbai_Warehouse,Surat,DHL,2025-07-22,2025-07-23,10.7,439.29,Delivered,409,1
SH10331,Delhi_Warehouse,Pune,BlueDart,2025-07-19,2025-07-22,20.5,439.31,Delivered,209,3
SH10332,Delhi_Warehouse,Pune,Ecom Express,2025-05-16,2025-05-22,16.0,1071.93,Delayed,2159,6
SH10333,Delhi_Warehouse,Bengaluru,Ecom Express,2025-04-24,2025-04-23,43.0,702.44,Delayed,707,3
SH10334,Mumbai_Warehouse,Hyderabad,BlueDart,2025-10-30,2025-11-04,17.3,1077.37,Delivered,2067,5
SH10335,Bengaluru_Warehouse,Jaipur,BlueDart,2025-06-17,2025-06-21,8.4,808.83,Delivered,1405,4
SH10336,Pune_Warehouse,Pune,XpressBees,2025-10-23,2025-10-28,17.9,736.75,Delivered,1370,5
SH10337,Ahmedabad_Warehouse,Surat,FedEx,2025-12-18,2025-12-21,37.4,778.62,Delivered,1164,3
SH10338,Mumbai_Warehouse,Pune,DHL,2025-04-26,2025-05-02,15.3,1193.2,Delivered,2057,6
SH10339,Mumbai_Warehouse,Nashik,DHL,2025-03-15,2025-03-16,11.6,261.3,Delivered,156,1
SH10340,Pune_Warehouse,Surat,Ecom Express,2025-12-14,2025-12-15,16.7,363.28,Delivered,277,1
SH10341,Delhi_Warehouse,Bengaluru,BlueDart,2025-08-20,2025-08-23,8.6,598.36,Delivered,1087,3
SH10342,Ahmedabad_Warehouse,Ahmedabad,DHL,2025-04-17,2025-04-20,15.9,667.49,Delayed,1016,3
SH10343,Bengaluru_Warehouse,Hyderabad,FedEx,2025-08-15,2025-08-19,12.2,682.96,Delayed,1387,4
SH10344,Delhi_Warehouse,Delhi,DHL,2025-07-07,2025-07-13,67.7,1389.56,Delayed,1858,6
SH10345,Ahmedabad_Warehouse,Ahmedabad,Ecom Express,2025-11-27,2025-12-02,3.6,742.18,Delivered,1490,5
SH10346,Pune_Warehouse,Chennai,BlueDart,2025-04-04,2025-04-09,9.5,321.87,Delivered,681,5
SH10347,Ahmedabad_Warehouse,Mumbai,DHL,2025-12-28,2025-12-29,11.6,519.8,Delivered,852,1
SH10348,Delhi_Warehouse,Kolkata,FedEx,2025-12-08,2025-12-14,8.6,928.13,Delivered,1893,6
SH10349,Pune_Warehouse,Nashik,Delhivery,2025-03-07,2025-03-10,24.0,495.41,Delivered,543,3
SH10350,Pune_Warehouse,Surat,Delhivery,2025-03-02,2025-03-07,10.6,679.49,Delivered,1285,5
SH10351,Mumbai_Warehouse,Surat,Ecom Express,2025-07-14,2025-07-19,5.6,648.23,Delivered,1370,5
SH10352,Hyderabad_Warehouse,Surat,DHL,2025-01-17,2025-01-22,19.3,936.8,Delivered,1888,5
SH10353,Bengaluru_Warehouse,Jaipur,DHL,2025-04-20,2025-04-25,14.7,968.91,Delivered,1800,5
SH10354,Bengaluru_Warehouse,Kolkata,DHL,2025-06-08,2025-06-11,11.0,655.95,Delivered,1188,3
SH10355,Bengaluru_Warehouse,Kolkata,BlueDart,2025-12-20,2025-12-24,42.4,703.7,Delivered,807,4
SH10356,Mumbai_Warehouse,Jaipur,Ecom Express,2025-12-29,2025-12-31,24.5,691.11,Delivered,951,2
SH10357,Ahmedabad_Warehouse,Kolkata,Delhivery,2025-02-25,2025-03-02,22.7,701.09,In Transit,1058,5
SH10358,Bengaluru_Warehouse,Bengaluru,FedEx,2025-11-22,2025-11-25,24.9,512.83,Delivered,587,3
SH10359,Hyderabad_Warehouse,Kolkata,Delhivery,2025-02-03,2025-02-07,24.0,829.81,Delivered,1582,4
SH10360,Mumbai_Warehouse,Surat,Delhivery,2025-10-01,2025-10-04,15.2,481.95,Delayed,560,3
SH10361,Hyderabad_Warehouse,Jaipur,FedEx,2025-11-05,2025-11-10,10.7,791.51,Delivered,1639,5
SH10362,Hyderabad_Warehouse,Pune,Ecom Express,2025-11-22,2025-11-29,19.6,1044.3,Delivered,1891,7
SH10363,Delhi_Warehouse,Nashik,BlueDart,2025-03-23,2025-04-01,15.0,1173.99,Delivered,2407,9
SH10364,Ahmedabad_Warehouse,Nashik,DHL,2025-11-23,2025-11-26,3.6,232.44,Delivered,341,3
SH10365,Bengaluru_Warehouse,Ahmedabad,BlueDart,2025-02-12,2025-02-17,8.0,1014.42,Delivered,1912,5
SH10366,Ahmedabad_Warehouse,Hyderabad,Ecom Express,2025-07-09,2025-07-12,350.0,334.89,Delayed,260,3
SH10367,Hyderabad_Warehouse,Chennai,Ecom Express,2025-06-21,2025-06-25,32.5,786.32,In Transit,876,4
SH10368,Pune_Warehouse,Delhi,FedEx,2025-04-26,2025-04-28,19.7,468.06,Delivered,482,2
SH10369,Ahmedabad_Warehouse,Pune,Ecom Express,2025-01-09,2025-01-10,9.3,368.58,Delivered,447,1
SH10370,Hyderabad_Warehouse,Jaipur,BlueDart,2025-10-09,2025-10-12,7.5,2800.0,Delivered,479,3
SH10371,Pune_Warehouse,Pune,BlueDart,2025-05-03,2025-05-06,37.0,442.98,Delayed,157,3
SH10372,Hyderabad_Warehouse,Kolkata,DHL,2025-08-30,2025-09-03,15.7,1069.22,Delivered,2067,4
SH10373,Delhi_Warehouse,Mumbai,XpressBees,2025-05-30,2025-05-31,1.5,243.63,Delivered,199,1
SH10374,Ahmedabad_Warehouse,Hyderabad,XpressBees,2025-05-17,2025-05-21,16.4,622.48,Delayed,1026,4
SH10375,Pune_Warehouse,Surat,FedEx,2025-11-20,2025-11-25,28.1,1073.88,Delivered,1763,5
SH10376,Pune_Warehouse,Ahmedabad,Delhivery,2025-02-04,2025-02-12,7.3,1194.81,Delivered,2477,8
SH10377,Delhi_Warehouse,Chennai,Ecom Express,2025-09-26,2025-10-01,18.6,1201.41,Delivered,2142,5
SH10378,Delhi_Warehouse,Hyderabad,Delhivery,2025-09-30,2025-10-05,19.9,403.91,delivered,386,5
SH10379,Bengaluru_Warehouse,Chennai,FedEx,2025-05-19,2025-05-24,7.7,1228.38,Delivered,2470,5
SH10380,Pune_Warehouse,Nagpur,XpressBees,2025-04-06,2025-04-09,39.2,1012.85,Delivered,1651,3
SH10381,Hyderabad_Warehouse,Ahmedabad,FedEx,2025-01-02,2025-01-05,20.1,367.88,Delivered,490,3
SH10382,Mumbai_Warehouse,Pune,BlueDart,2025-12-08,2025-12-11,13.6,552.6,Delayed,1149,3
SH10383,Pune_Warehouse,Surat,BlueDart,2025-12-12,2025-12-18,15.8,1223.11,Delivered,2299,6
SH10384,Bengaluru_Warehouse,Mumbai,XpressBees,2025-03-29,2025-04-02,6.6,598.61,Delayed,1013,4
SH10385,Pune_Warehouse,Bengaluru,Delhivery,2025-01-12,2025-01-15,6.3,392.88,Delivered,500,3
SH10386,Delhi_Warehouse,Jaipur,Ecom Express,2025-02-14,2025-02-19,12.7,1072.18,Delivered,2194,5
SH10387,Bengaluru_Warehouse,Chennai,XpressBees,2025-01-25,2025-02-01,13.3,1163.75,Delivered,2385,7
SH10388,Pune_Warehouse,Ahmedabad,XpressBees,2025-10-31,2025-11-06,15.1,1226.91,Delayed,2441,6
SH10389,Ahmedabad_Warehouse,Bengaluru,XpressBees,2025-11-22,2025-11-29,41.4,1515.94,Delivered,2392,7
SH10390,Ahmedabad_Warehouse,Bengaluru,XpressBees,2025-02-25,2025-03-03,27.1,1322.89,Delivered,2189,6
SH10391,Ahmedabad_Warehouse,Surat,XpressBees,2025-09-30,2025-10-03,4.1,646.97,Delivered,1163,3
SH10392,Delhi_Warehouse,Bengaluru,XpressBees,2025-03-07,2025-03-08,36.5,627.28,Delivered,521,1
SH10393,Delhi_Warehouse,Kolkata,Delhivery,2025-05-15,2025-05-20,12.7,917.44,In Transit,1562,5
SH10394,Ahmedabad_Warehouse,Mumbai,DHL,2025-08-07,2025-08-09,28.8,558.95,In Transit,591,2
SH10395,Hyderabad_Warehouse,Jaipur,DHL,2025-09-20,2025-09-23,13.4,680.18,Delayed ,1209,3
SH10396,Hyderabad_Warehouse,Nagpur,Ecom Express,2025-11-16,2025-11-21,19.2,932.46,Delivered,1658,5
SH10397,Pune_Warehouse,Nagpur,FedEx,2025-01-17,2025-01-22,7.0,1081.07,Delayed,2370,5
SH10398,Ahmedabad_Warehouse,Hyderabad,Ecom Express,2025-03-13,2025-03-17,22.2,577.43,Delivered,758,4
SH10399,Bengaluru_Warehouse,Nagpur,XpressBees,2025-04-13,2025-04-16,31.0,562.18,Delivered,667,3
SH10400,Hyderabad_Warehouse,Hyderabad,Delhivery,2025-04-24,2025-04-29,4.7,953.33,Delivered,1850,5
SH10401,Hyderabad_Warehouse,Jaipur,Ecom Express,2025-12-31,2026-01-01,31.3,403.25,Delivered,65,1
SH10402,Mumbai_Warehouse,Kolkata,FedEx,2025-10-11,2025-10-16,10.6,852.69,Delivered,1438,5
SH10403,Mumbai_Warehouse,Nagpur,BlueDart,2025-04-27,2025-05-02,49.9,1203.3,Delivered,1878,5
SH10404,Mumbai_Warehouse,Nagpur,XpressBees,2025-12-21,2025-12-25,29.2,1020.79,Delivered,1400,4
SH10405,Bengaluru_Warehouse,Surat,Ecom Express,2025-07-02,2025-07-06,25.9,629.88,Delivered,991,4
SH10406,Ahmedabad_Warehouse,Nashik,FedEx,2025-07-02,2025-07-06,15.9,1022.84,Delivered,2080,4
SH10407,Mumbai_Warehouse,Jaipur,XpressBees,2025-06-08,2025-06-10,75.5,1090.38,Delivered,959,2
SH10408,Mumbai_Warehouse,Jaipur,BlueDart,2025-02-22,2025-02-26,12.7,1012.09,Delivered,1791,4
SH10409,Delhi_Warehouse,Nagpur,XpressBees,2025-12-08,2025-12-12,8.2,660.65,In Transit,1187,4
SH10410,Delhi_Warehouse,Pune,Delhivery,2025-01-06,2025-01-08,10.9,207.54,Delayed,115,2
SH10411,Mumbai_Warehouse,Chennai,Delhivery,2025-03-05,2025-03-10,34.6,897.51,Delivered,1350,5
SH10412,Bengaluru_Warehouse,Nashik,DHL,2025-03-25,2025-03-26,19.0,237.64,Delivered,171,1
SH10413,Ahmedabad_Warehouse,Bengaluru,BlueDart,2025-04-12,2025-04-19,17.1,1266.66,Delivered,2331,7
SH10414,Pune_Warehouse,Nagpur,Ecom Express,2025-02-18,2025-02-23,12.9,873.66,Delivered,1524,5
SH10415,Mumbai_Warehouse,Delhi,XpressBees,2025-01-07,2025-01-10,16.5,698.25,Delivered,961,3
SH10416,Pune_Warehouse,Pune,DHL,2025-09-05,2025-09-10,12.2,726.74,Delivered,1241,5
SH10417,Pune_Warehouse,Nagpur,DHL,2025-12-20,2025-12-25,27.6,827.42,Delivered,1567,5
SH10418,Delhi_Warehouse,Delhi,Ecom Express,2025-02-14,2025-02-17,14.8,425.89,Delivered,687,3
SH10419,Mumbai_Warehouse,Chennai,BlueDart,2025-04-19,2025-04-22,11.1,517.44,Delayed,756,3
SH10420,Delhi_Warehouse,Kolkata,XpressBees,2025-07-04,2025-07-08,32.8,790.39,Delivered,1076,4
SH10421,Mumbai_Warehouse,Bengaluru,DHL,2025-12-05,2025-12-08,8.4,407.52,Delivered,683,3
SH10422,Hyderabad_Warehouse,Nagpur,BlueDart,2025-09-11,2025-09-16,19.2,983.46,Delivered,1907,5
SH10423,Delhi_Warehouse,Nashik,DHL,2025-10-07,2025-10-08,3.5,289.55,Delivered,304,1
SH10424,Mumbai_Warehouse,Surat,Ecom Express,2025-08-01,2025-08-07,5.9,1027.16,Delivered,2076,6
SH10425,Mumbai_Warehouse,Nashik,XpressBees,2025-06-02,2025-06-05,13.7,603.7,Delivered,904,3
SH10426,Delhi_Warehouse,Kolkata,DHL,2025-03-14,2025-03-18,12.1,746.5,Delivered,1425,4
SH10427,Bengaluru_Warehouse,Chennai,FedEx,2025-11-12,2025-11-14,12.0,374.82,Delivered,436,2
SH10428,Pune_Warehouse,Delhi,XpressBees,2025-10-21,2025-10-25,29.3,672.95,Delivered,994,4
SH10429,Pune_Warehouse,Chennai,DHL,2025-01-10,2025-01-07,30.4,1128.84,Delayed,1899,6
SH10430,Bengaluru_Warehouse,Jaipur,XpressBees,2025-09-19,2025-09-22,21.8,425.72,Delivered,713,3
SH10431,Delhi_Warehouse,Nagpur,XpressBees,2025-01-31,2025-02-02,8.0,218.83,Delivered,374,2
SH10432,Mumbai_Warehouse,Bengaluru,DHL,2025-09-27,2025-10-02,16.4,,Delivered,1329,5
SH10433,Delhi_Warehouse,Nashik,DHL,2025-10-29,2025-10-30,54.3,860.34,Delivered,448,1
SH10434,Pune_Warehouse,Nagpur,Ecom Express,2025-02-17,2025-02-21,70.9,928.43,Delivered,821,4
SH10435,Ahmedabad_Warehouse,Mumbai,DHL,2025-06-08,2025-06-10,33.0,776.78,Delivered,1154,2
SH10436,Hyderabad_Warehouse,Bengaluru,Delhivery,2025-02-15,2025-02-18,8.3,763.91,Delivered,1432,3
SH10437,Pune_Warehouse,Pune,DHL,2025-07-27,2025-07-31,16.5,996.71,Delivered,1617,4
SH10438,Pune_Warehouse,Mumbai,Delhivery,2025-12-05,2025-12-12,20.8,985.28,In Transit,1708,7
SH10439,Mumbai_Warehouse,Mumbai,BlueDart,2025-01-30,2025-02-06,18.7,1167.55,Delivered,2119,7
SH10440,Hyderabad_Warehouse,Pune,Ecom Express,2025-05-26,2025-05-29,35.2,449.25,Delayed,211,3
SH10441,Ahmedabad_Warehouse,Surat,XpressBees,2025-12-22,2025-12-26,28.5,688.13,Delivered,938,4
SH10442,Pune_Warehouse,Chennai,BlueDart,2025-04-20,2025-04-21,7.9,173.51,Delivered,52,1
SH10443,Bengaluru_Warehouse,Surat,Delhivery,2025-02-18,2025-02-20,11.3,170.5,In Transit,73,2
SH10444,Pune_Warehouse,Pune,Delhivery,2025-06-28,2025-06-30,32.9,638.88,Delivered,570,2
SH10445,Ahmedabad_Warehouse,Surat,XpressBees,2025-07-05,2025-07-09,42.3,987.93,Delivered,1516,4
SH10446,Pune_Warehouse,Jaipur,FedEx,2025-08-30,2025-09-05,21.0,1249.09,In Transit,2242,6
SH10447,Mumbai_Warehouse,Chennai,FedEx,2025-04-25,2025-04-30,45.6,1286.66,Delivered,1945,5
SH10448,Ahmedabad_Warehouse,Kolkata,BlueDart,2025-12-15,2025-12-21,19.4,919.37,Delivered,1634,6
SH10449,Ahmedabad_Warehouse,Delhi,Ecom Express,2025-07-10,2025-07-14,9.1,888.93,Delivered,1957,4
SH10450,Delhi_Warehouse,Nagpur,XpressBees,2025-04-15,2025-04-18,26.8,451.73,Delivered,471,3
SH10451,Ahmedabad_Warehouse,Jaipur,FedEx,2025-12-17,2025-12-22,90.5,1800.54,Delivered,2108,5
SH10452,Pune_Warehouse,Bengaluru,DHL,2025-12-04,2025-12-10,6.6,1062.07,Delivered,2232,6
SH10453,Pune_Warehouse,Hyderabad,Delhivery,2025-07-02,2025-07-05,44.5,592.0,Delayed,282,3
SH10454,Bengaluru_Warehouse,Nashik,Delhivery,2025-01-10,2025-01-13,25.9,756.2,Delivered,1201,3
SH10455,Bengaluru_Warehouse,Nashik,BlueDart,2025-08-06,2025-08-12,10.8,1045.48,Delivered,2084,6
SH10456,Delhi_Warehouse,Surat,FedEx,2025-07-22,2025-07-26,3.6,545.85,Delivered,1216,4
SH10457,Hyderabad_Warehouse,Nagpur,XpressBees,2025-02-24,2025-03-01,2.6,993.37,Delivered,2109,5
SH10458,Hyderabad_Warehouse,Ahmedabad,XpressBees,2025-08-20,2025-08-26,12.0,1186.45,Delayed,2343,6
SH10459,Mumbai_Warehouse,Nagpur,Ecom Express,2025-11-03,2025-11-07,23.2,804.29,Delivered,1213,4
SH10460,Ahmedabad_Warehouse,Bengaluru,Delhivery,2025-02-08,2025-02-09,31.4,379.1,Delivered,195,1
