Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days,Invalid_Date
SH10213,Delhi_Warehouse,Pune,FedEx,10/15/2025,10/20/2025,35.7,1110.08,Delivered,1532,5,FALSE
SH10214,Bengaluru_Warehouse,Ahmedabad,DHL,6/14/2025,6/18/2025,3.4,299.07,Delivered,333,4,FALSE
SH10215,Hyderabad_Warehouse,Hyderabad,XpressBees,9/26/2025,9/29/2025,4.5,249.51,Delivered,332,3,FALSE
SH10216,Bengaluru_Warehouse,Surat,Ecom Express,4/10/2025,4/13/2025,9.1,545.6,Delivered,1006,3,FALSE
SH10217,Delhi_Warehouse,Chennai,BlueDart,1/29/2025,2/2/2025,12.9,675.31,Delivered,1154,4,FALSE
SH10218,Ahmedabad_Warehouse,Jaipur,BlueDart,2/5/2025,2/11/2025,11.1,1255.3,Delivered,2497,6,FALSE
SH10219,Ahmedabad_Warehouse,Bengaluru,DHL,6/13/2025,6/17/2025,12.9,550.7,Delayed,752,4,FALSE
SH10220,Ahmedabad_Warehouse,Jaipur,FedEx,11/26/2025,11/29/2025,21.5,516.26,Delivered,522,3,FALSE
SH10221,Mumbai_Warehouse,Jaipur,XpressBees,2/16/2025,2/21/2025,9.2,1146.1,Delivered,2368,5,FALSE
SH10222,Ahmedabad_Warehouse,Delhi,DHL,6/16/2025,6/19/2025,21.6,486.22,Delivered,427,3,FALSE
SH10223,Pune_Warehouse,Bengaluru,DHL,9/14/2025,9/16/2025,2.3,216.78,Delivered,114,2,FALSE
SH10224,Bengaluru_Warehouse,Surat,XpressBees,3/15/2025,3/19/2025,9,661.03,Delivered,1086,4,FALSE
SH10225,Bengaluru_Warehouse,Ahmedabad,Delhivery,9/21/2025,9/26/2025,4.4,549.5,Delivered,1033,5,FALSE
SH10226,Pune_Warehouse,Hyderabad,DHL,4/22/2025,4/27/2025,35.5,994.45,In Transit,1568,5,FALSE
SH10227,Mumbai_Warehouse,Chennai,BlueDart,10/23/2025,10/29/2025,10.2,1043.95,Delivered,2201,6,FALSE
SH10228,Ahmedabad_Warehouse,Delhi,Ecom Express,7/31/2025,8/7/2025,26.6,1249.75,Delivered,2336,7,FALSE
SH10229,Ahmedabad_Warehouse,Nashik,BlueDart,7/19/2025,7/21/2025,3.7,444.37,In Transit,759,2,FALSE
SH10230,Pune_Warehouse,Surat,BlueDart,3/6/2025,3/11/2025,45,1521.35,Delivered,2453,5,FALSE
SH10231,Bengaluru_Warehouse,Chennai,Delhivery,6/19/2025,6/21/2025,19.1,836.55,Delivered,1600,2,FALSE
SH10232,Mumbai_Warehouse,Hyderabad,Delhivery,11/9/2025,11/11/2025,17.6,794.255,Delivered,220,2,FALSE
SH10233,Bengaluru_Warehouse,Surat,XpressBees,1/8/2025,1/14/2025,5.2,1124.58,Delivered,2350,6,FALSE
SH10234,Pune_Warehouse,Bengaluru,FedEx,10/4/2025,10/7/2025,8.1,262.33,Delayed,388,3,FALSE
SH10235,Hyderabad_Warehouse,Nagpur,FedEx,6/29/2025,7/2/2025,15,858,Delivered,1492,3,FALSE
SH10236,Bengaluru_Warehouse,Mumbai,DHL,9/20/2025,9/25/2025,8.4,969.45,Delivered,1988,5,FALSE
SH10237,Delhi_Warehouse,Nagpur,Delhivery,8/31/2025,9/3/2025,33.3,600.88,Delivered,661,3,FALSE
SH10238,Hyderabad_Warehouse,Nashik,Delhivery,6/7/2025,6/9/2025,18.7,541.34,Delayed,713,2,FALSE
SH10239,Delhi_Warehouse,Nashik,BlueDart,4/23/2025,4/28/2025,8.5,684.97,Delivered,1217,5,FALSE
SH10240,Mumbai_Warehouse,Chennai,Ecom Express,8/17/2025,8/23/2025,30,1219.89,Delivered,2218,6,FALSE
SH10241,Bengaluru_Warehouse,Nashik,BlueDart,2/21/2025,2/24/2025,13.6,433.42,Delivered,598,3,FALSE
SH10242,Hyderabad_Warehouse,Hyderabad,FedEx,8/2/2025,8/8/2025,29.1,1056.99,Delayed,1676,6,FALSE
SH10243,Delhi_Warehouse,Surat,Delhivery,2/4/2025,2/9/2025,12,626.87,Delivered,1159,5,FALSE
SH10244,Pune_Warehouse,Surat,BlueDart,8/26/2025,8/28/2025,25.4,340.8,Delivered,324,2,FALSE
SH10245,Mumbai_Warehouse,Hyderabad,BlueDart,8/18/2025,8/23/2025,13.2,860.33,Delayed,1792,5,FALSE
SH10246,Pune_Warehouse,Pune,BlueDart,1/31/2025,2/5/2025,33.3,1217.86,Delivered,2090,5,FALSE
SH10247,Hyderabad_Warehouse,Delhi,XpressBees,10/4/2025,10/9/2025,3.8,652.99,Delivered,1460,5,FALSE
SH10248,Pune_Warehouse,Jaipur,FedEx,6/1/2025,6/3/2025,6.6,319.42,Delivered,482,2,FALSE
SH10249,Ahmedabad_Warehouse,Bengaluru,FedEx,10/15/2025,10/17/2025,16,488.59,Delivered,431,2,FALSE
SH10250,Pune_Warehouse,Nagpur,Delhivery,1/16/2025,1/20/2025,10.6,550.82,Delivered,1087,4,FALSE
SH10251,Delhi_Warehouse,Surat,DHL,3/7/2025,3/11/2025,12.9,716.33,Delivered,1291,4,FALSE
SH10252,Hyderabad_Warehouse,Jaipur,DHL,6/30/2025,7/4/2025,27.3,1018.59,Delivered,1403,4,FALSE
SH10253,Bengaluru_Warehouse,Jaipur,Delhivery,3/10/2025,3/11/2025,12.7,482.14,Delivered,647,1,FALSE
SH10254,Mumbai_Warehouse,Ahmedabad,Delhivery,5/1/2025,5/6/2025,22.2,784.82,Delivered,1277,5,FALSE
SH10255,Mumbai_Warehouse,Nashik,Delhivery,8/30/2025,9/3/2025,8.9,471.68,In Transit,773,4,FALSE
SH10256,Pune_Warehouse,Ahmedabad,DHL,2/22/2025,2/26/2025,3.2,857.83,Delivered,1731,4,FALSE
SH10257,Ahmedabad_Warehouse,Surat,XpressBees,9/5/2025,9/11/2025,29,1260.61,Delivered,2002,6,FALSE
SH10258,Mumbai_Warehouse,Nagpur,BlueDart,2/7/2025,2/13/2025,51.5,1181.13,Delivered,1649,6,FALSE
SH10259,Mumbai_Warehouse,Chennai,DHL,3/5/2025,3/7/2025,20.6,235.69,Delivered,53,2,FALSE
SH10260,Hyderabad_Warehouse,Kolkata,FedEx,8/3/2025,8/9/2025,16.6,1187.29,Delivered,2481,6,FALSE
SH10261,Bengaluru_Warehouse,Bengaluru,FedEx,10/17/2025,10/18/2025,19.2,294.23,Delivered,108,1,FALSE
SH10262,Ahmedabad_Warehouse,Bengaluru,BlueDart,3/4/2025,3/11/2025,41.1,1401.62,Delivered,2499,7,FALSE
SH10263,Pune_Warehouse,Surat,BlueDart,4/20/2025,4/22/2025,20.8,284.63,Delivered,127,2,FALSE
SH10264,Bengaluru_Warehouse,Hyderabad,BlueDart,12/4/2025,12/8/2025,30,837.32,Delivered,1315,4,FALSE
SH10265,Mumbai_Warehouse,Nagpur,BlueDart,12/28/2025,12/30/2025,29.1,516.21,Delayed,309,2,FALSE
SH10266,Bengaluru_Warehouse,Jaipur,XpressBees,8/1/2025,8/2/2025,35.1,469.25,Delayed,283,1,FALSE
SH10267,Mumbai_Warehouse,Pune,XpressBees,6/13/2025,6/19/2025,16.3,964.88,Delivered,1725,6,FALSE
SH10268,Ahmedabad_Warehouse,Delhi,BlueDart,5/7/2025,5/13/2025,11.9,862.78,Delivered,1833,6,FALSE
SH10269,Delhi_Warehouse,Delhi,XpressBees,8/12/2025,8/15/2025,25.6,447.21,Delivered,339,3,FALSE
SH10270,Pune_Warehouse,Nashik,Ecom Express,8/4/2025,8/11/2025,33.5,1324.64,Delayed,2443,7,FALSE
SH10271,Ahmedabad_Warehouse,Chennai,Ecom Express,4/18/2025,4/23/2025,37.7,727.74,Delayed,835,5,FALSE
SH10272,Mumbai_Warehouse,Surat,FedEx,1/9/2025,1/12/2025,44.3,926.77,Delayed,830,3,FALSE
SH10273,Hyderabad_Warehouse,Surat,BlueDart,2/25/2025,3/1/2025,31.6,726.21,Delivered,777,4,FALSE
SH10274,Bengaluru_Warehouse,Nashik,BlueDart,12/16/2025,12/19/2025,11.4,665.44,Delayed,1180,3,FALSE
SH10275,Hyderabad_Warehouse,Hyderabad,DHL,6/2/2025,6/6/2025,20.6,634.74,Delivered,485,4,FALSE
SH10276,Pune_Warehouse,Nashik,DHL,6/26/2025,7/1/2025,19.4,652.79,Delayed,1091,5,FALSE
SH10277,Ahmedabad_Warehouse,Mumbai,Delhivery,6/20/2025,6/23/2025,17.9,533.12,Delivered,564,3,FALSE
SH10278,Delhi_Warehouse,Jaipur,BlueDart,10/13/2025,10/17/2025,25.6,287.22,Delivered,176,4,FALSE
SH10279,Delhi_Warehouse,Kolkata,Ecom Express,1/24/2025,1/28/2025,15.3,596.89,Delivered,953,4,FALSE
SH10280,Delhi_Warehouse,Mumbai,Ecom Express,1/31/2025,2/4/2025,15.3,848.66,In Transit,1697,4,FALSE
SH10281,Pune_Warehouse,Jaipur,DHL,4/11/2025,4/16/2025,53.5,1355.3,Delivered,1920,5,FALSE
SH10282,Pune_Warehouse,Mumbai,XpressBees,6/27/2025,7/2/2025,17,612.3,Delivered,916,5,FALSE
SH10283,Mumbai_Warehouse,Kolkata,BlueDart,9/2/2025,9/6/2025,34.9,713.79,Delivered,843,4,FALSE
SH10284,Delhi_Warehouse,Mumbai,Delhivery,6/29/2025,7/4/2025,36.2,1279.36,Delivered,1980,5,FALSE
SH10285,Delhi_Warehouse,Hyderabad,XpressBees,6/11/2025,6/16/2025,21,949.29,In Transit,1719,5,FALSE
SH10286,Delhi_Warehouse,Pune,Delhivery,12/9/2025,12/15/2025,15.7,1108.81,Delivered,2089,6,FALSE
SH10287,Ahmedabad_Warehouse,Bengaluru,DHL,2/28/2025,3/6/2025,9.2,1156.73,Delivered,2270,6,FALSE
SH10288,Mumbai_Warehouse,Hyderabad,FedEx,7/28/2025,8/5/2025,4.7,904.41,Delayed,2062,8,FALSE
SH10289,Ahmedabad_Warehouse,Ahmedabad,BlueDart,7/17/2025,7/24/2025,26.8,1251.54,Delivered,2345,7,FALSE
SH10290,Ahmedabad_Warehouse,Chennai,DHL,6/22/2025,6/26/2025,23.3,730.83,Delivered,1071,4,FALSE
SH10291,Mumbai_Warehouse,Surat,FedEx,10/22/2025,10/27/2025,29.5,792.55,Delivered,1017,5,FALSE
SH10292,Hyderabad_Warehouse,Bengaluru,Ecom Express,4/8/2025,4/11/2025,12.5,616.38,Delivered,838,3,FALSE
SH10293,Pune_Warehouse,Surat,DHL,12/15/2025,12/19/2025,56.9,814.7,Delivered,626,4,FALSE
SH10294,Mumbai_Warehouse,Hyderabad,FedEx,5/2/2025,5/6/2025,24.7,1064.24,Delivered,1885,4,FALSE
SH10295,Ahmedabad_Warehouse,Pune,Delhivery,7/18/2025,7/23/2025,16.5,928.68,Delivered,1801,5,FALSE
SH10296,Mumbai_Warehouse,Jaipur,DHL,7/10/2025,7/17/2025,3,969.53,Delivered,2014,7,FALSE
SH10297,Pune_Warehouse,Nagpur,FedEx,11/7/2025,11/11/2025,13.5,794.255,Delayed,460,4,FALSE
SH10298,Mumbai_Warehouse,Delhi,XpressBees,6/10/2025,6/14/2025,30.4,850.01,Delayed,1254,4,FALSE
SH10299,Mumbai_Warehouse,Jaipur,Delhivery,4/14/2025,4/16/2025,43.6,694.92,Delivered,594,2,FALSE
SH10300,Mumbai_Warehouse,Hyderabad,XpressBees,1/8/2025,1/15/2025,18.4,1206.7,Delivered,2238,7,FALSE
SH10301,Ahmedabad_Warehouse,Pune,BlueDart,5/13/2025,5/16/2025,48.1,753.94,In Transit,705,3,FALSE
SH10302,Mumbai_Warehouse,Bengaluru,Delhivery,10/29/2025,10/31/2025,8.7,280.32,Delivered,402,2,FALSE
SH10303,Hyderabad_Warehouse,Hyderabad,FedEx,1/4/2025,1/9/2025,23.8,913.36,Delivered,1446,5,FALSE
SH10304,Mumbai_Warehouse,Bengaluru,BlueDart,11/24/2025,11/30/2025,24.3,1045.82,Delivered,2204,6,FALSE
SH10305,Ahmedabad_Warehouse,Kolkata,FedEx,7/18/2025,7/23/2025,27,1239.78,Delivered,2294,5,FALSE
SH10306,Ahmedabad_Warehouse,Bengaluru,Ecom Express,2/21/2025,2/22/2025,20.2,308.08,Delivered,285,1,FALSE
SH10307,Bengaluru_Warehouse,Jaipur,FedEx,4/21/2025,4/24/2025,22.9,696.99,Delivered,848,3,FALSE
SH10308,Hyderabad_Warehouse,Mumbai,FedEx,7/22/2025,7/23/2025,8.5,306.92,Delivered,426,1,FALSE
SH10309,Pune_Warehouse,Delhi,BlueDart,4/26/2025,4/29/2025,41,735.34,In Transit,804,3,FALSE
SH10310,Hyderabad_Warehouse,Kolkata,BlueDart,2/9/2025,2/12/2025,32.7,925.64,Delivered,1358,3,FALSE
SH10311,Pune_Warehouse,Kolkata,FedEx,9/1/2025,9/6/2025,22.3,546.34,Delivered,737,5,FALSE
SH10312,Bengaluru_Warehouse,Surat,BlueDart,9/3/2025,9/7/2025,33.2,430.35,Delivered,215,4,FALSE
SH10313,Ahmedabad_Warehouse,Mumbai,FedEx,2/13/2025,2/16/2025,41.8,986.64,Delivered,1300,3,FALSE
SH10314,Hyderabad_Warehouse,Kolkata,XpressBees,4/13/2025,4/15/2025,26.7,358.92,Delivered,179,2,FALSE
SH10315,Pune_Warehouse,Delhi,Delhivery,3/31/2025,4/2/2025,60.8,827.29,Delivered,605,2,FALSE
SH10316,Hyderabad_Warehouse,Mumbai,XpressBees,8/29/2025,8/31/2025,28.2,285.56,Delivered,51,2,FALSE
SH10317,Ahmedabad_Warehouse,Pune,XpressBees,9/24/2025,9/28/2025,9.6,208.18,Delivered,262,4,FALSE
SH10318,Ahmedabad_Warehouse,Chennai,Delhivery,9/23/2025,9/27/2025,21.6,736.92,Delayed,1119,4,FALSE
SH10319,Hyderabad_Warehouse,Jaipur,Ecom Express,12/9/2025,12/15/2025,34.1,1283.41,Delivered,2135,6,FALSE
SH10320,Hyderabad_Warehouse,Ahmedabad,DHL,10/8/2025,10/13/2025,41.8,1174.91,Delayed,1948,5,FALSE
SH10321,Hyderabad_Warehouse,Kolkata,XpressBees,4/28/2025,5/1/2025,20.4,417.84,Delivered,292,3,FALSE
SH10322,Hyderabad_Warehouse,Pune,BlueDart,2/9/2025,2/10/2025,1200,255.22,Delivered,135,1,FALSE
SH10323,Mumbai_Warehouse,Mumbai,Ecom Express,8/13/2025,8/16/2025,15.5,634.12,Delivered,878,3,FALSE
SH10324,Hyderabad_Warehouse,Surat,FedEx,12/1/2025,12/6/2025,6.2,841.35,Delivered,1648,5,FALSE
SH10325,Pune_Warehouse,Jaipur,DHL,12/22/2025,12/27/2025,30.1,1160.49,Delivered,1880,5,FALSE
SH10326,Bengaluru_Warehouse,Chennai,XpressBees,3/26/2025,4/2/2025,13.4,1182.22,Delivered,2067,7,FALSE
SH10327,Delhi_Warehouse,Ahmedabad,BlueDart,3/28/2025,4/2/2025,10.8,528.18,Delivered,888,5,FALSE
SH10328,Pune_Warehouse,Pune,DHL,1/14/2025,1/15/2025,32,488.11,Delivered,461,1,FALSE
SH10329,Pune_Warehouse,Ahmedabad,Delhivery,2/21/2025,2/25/2025,47.5,447.26,In Transit,114,4,FALSE
SH10330,Mumbai_Warehouse,Surat,DHL,7/22/2025,7/23/2025,10.7,439.29,Delivered,409,1,FALSE
SH10331,Delhi_Warehouse,Pune,BlueDart,7/19/2025,7/22/2025,20.5,439.31,Delivered,209,3,FALSE
SH10332,Delhi_Warehouse,Pune,Ecom Express,5/16/2025,5/22/2025,16,1071.93,Delayed,2159,6,FALSE
SH10333,Delhi_Warehouse,Bengaluru,Ecom Express,4/24/2025,4/27/2025,43,702.44,Delayed,707,3,FALSE
SH10334,Mumbai_Warehouse,Hyderabad,BlueDart,10/30/2025,11/4/2025,17.3,1077.37,Delivered,2067,5,FALSE
SH10335,Bengaluru_Warehouse,Jaipur,BlueDart,6/17/2025,6/21/2025,8.4,808.83,Delivered,1405,4,FALSE
SH10336,Pune_Warehouse,Pune,XpressBees,10/23/2025,10/28/2025,17.9,736.75,Delivered,1370,5,FALSE
SH10337,Ahmedabad_Warehouse,Surat,FedEx,12/18/2025,12/21/2025,37.4,778.62,Delivered,1164,3,FALSE
SH10338,Mumbai_Warehouse,Pune,DHL,4/26/2025,5/2/2025,15.3,1193.2,Delivered,2057,6,FALSE
SH10339,Mumbai_Warehouse,Nashik,DHL,3/15/2025,3/16/2025,11.6,261.3,Delivered,156,1,FALSE
SH10340,Pune_Warehouse,Surat,Ecom Express,12/14/2025,12/15/2025,16.7,363.28,Delivered,277,1,FALSE
SH10341,Delhi_Warehouse,Bengaluru,BlueDart,8/20/2025,8/23/2025,8.6,598.36,Delivered,1087,3,FALSE
SH10342,Ahmedabad_Warehouse,Ahmedabad,DHL,4/17/2025,4/20/2025,15.9,667.49,Delayed,1016,3,FALSE
SH10343,Bengaluru_Warehouse,Hyderabad,FedEx,8/15/2025,8/19/2025,12.2,682.96,Delayed,1387,4,FALSE
SH10344,Delhi_Warehouse,Delhi,DHL,7/7/2025,7/13/2025,67.7,1389.56,Delayed,1858,6,FALSE
SH10345,Ahmedabad_Warehouse,Ahmedabad,Ecom Express,11/27/2025,12/2/2025,3.6,742.18,Delivered,1490,5,FALSE
SH10346,Pune_Warehouse,Chennai,BlueDart,4/4/2025,4/9/2025,9.5,321.87,Delivered,681,5,FALSE
SH10347,Ahmedabad_Warehouse,Mumbai,DHL,12/28/2025,12/29/2025,11.6,519.8,Delivered,852,1,FALSE
SH10348,Delhi_Warehouse,Kolkata,FedEx,12/8/2025,12/14/2025,8.6,928.13,Delivered,1893,6,FALSE
SH10349,Pune_Warehouse,Nashik,Delhivery,3/7/2025,3/10/2025,24,495.41,Delivered,543,3,FALSE
SH10350,Pune_Warehouse,Surat,Delhivery,3/2/2025,3/7/2025,10.6,679.49,Delivered,1285,5,FALSE
SH10351,Mumbai_Warehouse,Surat,Ecom Express,7/14/2025,7/19/2025,5.6,648.23,Delivered,1370,5,FALSE
SH10352,Hyderabad_Warehouse,Surat,DHL,1/17/2025,1/22/2025,19.3,936.8,Delivered,1888,5,FALSE
SH10353,Bengaluru_Warehouse,Jaipur,DHL,4/20/2025,4/25/2025,14.7,968.91,Delivered,1800,5,FALSE
SH10354,Bengaluru_Warehouse,Kolkata,DHL,6/8/2025,6/11/2025,11,655.95,Delivered,1188,3,FALSE
SH10355,Bengaluru_Warehouse,Kolkata,BlueDart,12/20/2025,12/24/2025,42.4,703.7,Delivered,807,4,FALSE
SH10356,Mumbai_Warehouse,Jaipur,Ecom Express,12/29/2025,12/31/2025,24.5,691.11,Delivered,951,2,FALSE
SH10357,Ahmedabad_Warehouse,Kolkata,Delhivery,2/25/2025,3/2/2025,22.7,701.09,In Transit,1058,5,FALSE
SH10358,Bengaluru_Warehouse,Bengaluru,FedEx,11/22/2025,11/25/2025,24.9,512.83,Delivered,587,3,FALSE
SH10359,Hyderabad_Warehouse,Kolkata,Delhivery,2/3/2025,2/7/2025,24,829.81,Delivered,1582,4,FALSE
SH10360,Mumbai_Warehouse,Surat,Delhivery,10/1/2025,10/4/2025,15.2,481.95,Delayed,560,3,FALSE
SH10361,Hyderabad_Warehouse,Jaipur,FedEx,11/5/2025,11/10/2025,10.7,791.51,Delivered,1639,5,FALSE
SH10362,Hyderabad_Warehouse,Pune,Ecom Express,11/22/2025,11/29/2025,19.6,1044.3,Delivered,1891,7,FALSE
SH10363,Delhi_Warehouse,Nashik,BlueDart,3/23/2025,4/1/2025,15,1173.99,Delivered,2407,9,FALSE
SH10364,Ahmedabad_Warehouse,Nashik,DHL,11/23/2025,11/26/2025,3.6,232.44,Delivered,341,3,FALSE
SH10365,Bengaluru_Warehouse,Ahmedabad,BlueDart,2/12/2025,2/17/2025,8,1014.42,Delivered,1912,5,FALSE
SH10366,Ahmedabad_Warehouse,Hyderabad,Ecom Express,7/9/2025,7/12/2025,350,334.89,Delayed,260,3,FALSE
SH10367,Hyderabad_Warehouse,Chennai,Ecom Express,6/21/2025,6/25/2025,32.5,786.32,In Transit,876,4,FALSE
SH10368,Pune_Warehouse,Delhi,FedEx,4/26/2025,4/28/2025,19.7,468.06,Delivered,482,2,FALSE
SH10369,Ahmedabad_Warehouse,Pune,Ecom Express,1/9/2025,1/10/2025,9.3,368.58,Delivered,447,1,FALSE
SH10370,Hyderabad_Warehouse,Jaipur,BlueDart,10/9/2025,10/12/2025,7.5,2800,Delivered,479,3,FALSE
SH10371,Pune_Warehouse,Pune,BlueDart,5/3/2025,5/6/2025,37,442.98,Delayed,157,3,FALSE
SH10372,Hyderabad_Warehouse,Kolkata,DHL,8/30/2025,9/3/2025,15.7,1069.22,Delivered,2067,4,FALSE
SH10373,Delhi_Warehouse,Mumbai,XpressBees,5/30/2025,5/31/2025,1.5,243.63,Delivered,199,1,FALSE
SH10374,Ahmedabad_Warehouse,Hyderabad,XpressBees,5/17/2025,5/21/2025,16.4,622.48,Delayed,1026,4,FALSE
SH10375,Pune_Warehouse,Surat,FedEx,11/20/2025,11/25/2025,28.1,1073.88,Delivered,1763,5,FALSE
SH10376,Pune_Warehouse,Ahmedabad,Delhivery,2/4/2025,2/12/2025,7.3,1194.81,Delivered,2477,8,FALSE
SH10377,Delhi_Warehouse,Chennai,Ecom Express,9/26/2025,10/1/2025,18.6,1201.41,Delivered,2142,5,FALSE
SH10378,Delhi_Warehouse,Hyderabad,Delhivery,9/30/2025,10/5/2025,19.9,403.91,Delivered,386,5,FALSE
SH10379,Bengaluru_Warehouse,Chennai,FedEx,5/19/2025,5/24/2025,7.7,1228.38,Delivered,2470,5,FALSE
SH10380,Pune_Warehouse,Nagpur,XpressBees,4/6/2025,4/9/2025,39.2,1012.85,Delivered,1651,3,FALSE
SH10381,Hyderabad_Warehouse,Ahmedabad,FedEx,1/2/2025,1/5/2025,20.1,367.88,Delivered,490,3,FALSE
SH10382,Mumbai_Warehouse,Pune,BlueDart,12/8/2025,12/11/2025,13.6,552.6,Delayed,1149,3,FALSE
SH10383,Pune_Warehouse,Surat,BlueDart,12/12/2025,12/18/2025,15.8,1223.11,Delivered,2299,6,FALSE
SH10384,Bengaluru_Warehouse,Mumbai,XpressBees,3/29/2025,4/2/2025,6.6,598.61,Delayed,1013,4,FALSE
SH10385,Pune_Warehouse,Bengaluru,Delhivery,1/12/2025,1/15/2025,6.3,392.88,Delivered,500,3,FALSE
SH10386,Delhi_Warehouse,Jaipur,Ecom Express,2/14/2025,2/19/2025,12.7,1072.18,Delivered,2194,5,FALSE
SH10387,Bengaluru_Warehouse,Chennai,XpressBees,1/25/2025,2/1/2025,13.3,1163.75,Delivered,2385,7,FALSE
SH10388,Pune_Warehouse,Ahmedabad,XpressBees,10/31/2025,11/6/2025,15.1,1226.91,Delayed,2441,6,FALSE
SH10389,Ahmedabad_Warehouse,Bengaluru,XpressBees,11/22/2025,11/29/2025,41.4,1515.94,Delivered,2392,7,FALSE
SH10390,Ahmedabad_Warehouse,Bengaluru,XpressBees,2/25/2025,3/3/2025,27.1,1322.89,Delivered,2189,6,FALSE
SH10391,Ahmedabad_Warehouse,Surat,XpressBees,9/30/2025,10/3/2025,4.1,646.97,Delivered,1163,3,FALSE
SH10392,Delhi_Warehouse,Bengaluru,XpressBees,3/7/2025,3/8/2025,36.5,627.28,Delivered,521,1,FALSE
SH10393,Delhi_Warehouse,Kolkata,Delhivery,5/15/2025,5/20/2025,12.7,917.44,In Transit,1562,5,FALSE
SH10394,Ahmedabad_Warehouse,Mumbai,DHL,8/7/2025,8/9/2025,28.8,558.95,In Transit,591,2,FALSE
SH10395,Hyderabad_Warehouse,Jaipur,DHL,9/20/2025,9/23/2025,13.4,680.18,Delayed,1209,3,FALSE
SH10396,Hyderabad_Warehouse,Nagpur,Ecom Express,11/16/2025,11/21/2025,19.2,932.46,Delivered,1658,5,FALSE
SH10397,Pune_Warehouse,Nagpur,FedEx,1/17/2025,1/22/2025,7,1081.07,Delayed,2370,5,FALSE
SH10398,Ahmedabad_Warehouse,Hyderabad,Ecom Express,3/13/2025,3/17/2025,22.2,577.43,Delivered,758,4,FALSE
SH10399,Bengaluru_Warehouse,Nagpur,XpressBees,4/13/2025,4/16/2025,31,562.18,Delivered,667,3,FALSE
SH10400,Hyderabad_Warehouse,Hyderabad,Delhivery,4/24/2025,4/29/2025,4.7,953.33,Delivered,1850,5,FALSE
SH10401,Hyderabad_Warehouse,Jaipur,Ecom Express,12/31/2025,1/1/2026,31.3,403.25,Delivered,65,1,FALSE
SH10402,Mumbai_Warehouse,Kolkata,FedEx,10/11/2025,10/16/2025,10.6,852.69,Delivered,1438,5,FALSE
SH10403,Mumbai_Warehouse,Nagpur,BlueDart,4/27/2025,5/2/2025,49.9,1203.3,Delivered,1878,5,FALSE
SH10404,Mumbai_Warehouse,Nagpur,XpressBees,12/21/2025,12/25/2025,29.2,1020.79,Delivered,1400,4,FALSE
SH10405,Bengaluru_Warehouse,Surat,Ecom Express,7/2/2025,7/6/2025,25.9,629.88,Delivered,991,4,FALSE
SH10406,Ahmedabad_Warehouse,Nashik,FedEx,7/2/2025,7/6/2025,15.9,1022.84,Delivered,2080,4,FALSE
SH10407,Mumbai_Warehouse,Jaipur,XpressBees,6/8/2025,6/10/2025,75.5,1090.38,Delivered,959,2,FALSE
SH10408,Mumbai_Warehouse,Jaipur,BlueDart,2/22/2025,2/26/2025,12.7,1012.09,Delivered,1791,4,FALSE
SH10409,Delhi_Warehouse,Nagpur,XpressBees,12/8/2025,12/12/2025,8.2,660.65,In Transit,1187,4,FALSE
SH10410,Delhi_Warehouse,Pune,Delhivery,1/6/2025,1/8/2025,10.9,207.54,Delayed,115,2,FALSE
SH10411,Mumbai_Warehouse,Chennai,Delhivery,3/5/2025,3/10/2025,34.6,897.51,Delivered,1350,5,FALSE
SH10412,Bengaluru_Warehouse,Nashik,DHL,3/25/2025,3/26/2025,19,237.64,Delivered,171,1,FALSE
SH10413,Ahmedabad_Warehouse,Bengaluru,BlueDart,4/12/2025,4/19/2025,17.1,1266.66,Delivered,2331,7,FALSE
SH10414,Pune_Warehouse,Nagpur,Ecom Express,2/18/2025,2/23/2025,12.9,873.66,Delivered,1524,5,FALSE
SH10415,Mumbai_Warehouse,Delhi,XpressBees,1/7/2025,1/10/2025,16.5,698.25,Delivered,961,3,FALSE
SH10416,Pune_Warehouse,Pune,DHL,9/5/2025,9/10/2025,12.2,726.74,Delivered,1241,5,FALSE
SH10417,Pune_Warehouse,Nagpur,DHL,12/20/2025,12/25/2025,27.6,827.42,Delivered,1567,5,FALSE
SH10418,Delhi_Warehouse,Delhi,Ecom Express,2/14/2025,2/17/2025,14.8,425.89,Delivered,687,3,FALSE
SH10419,Mumbai_Warehouse,Chennai,BlueDart,4/19/2025,4/22/2025,11.1,517.44,Delayed,756,3,FALSE
SH10420,Delhi_Warehouse,Kolkata,XpressBees,7/4/2025,7/8/2025,32.8,790.39,Delivered,1076,4,FALSE
SH10421,Mumbai_Warehouse,Bengaluru,DHL,12/5/2025,12/8/2025,8.4,407.52,Delivered,683,3,FALSE
SH10422,Hyderabad_Warehouse,Nagpur,BlueDart,9/11/2025,9/16/2025,19.2,983.46,Delivered,1907,5,FALSE
SH10423,Delhi_Warehouse,Nashik,DHL,10/7/2025,10/8/2025,3.5,289.55,Delivered,304,1,FALSE
SH10424,Mumbai_Warehouse,Surat,Ecom Express,8/1/2025,8/7/2025,5.9,1027.16,Delivered,2076,6,FALSE
SH10425,Mumbai_Warehouse,Nashik,XpressBees,6/2/2025,6/5/2025,13.7,603.7,Delivered,904,3,FALSE
SH10426,Delhi_Warehouse,Kolkata,DHL,3/14/2025,3/18/2025,12.1,746.5,Delivered,1425,4,FALSE
